,Buttonville A,Hamilton A,Kingsville Moe,North Bay A,Orillia,Oshawa WPCP,Ottawa CDA,Sault St Marie A,Sudbury A,Tillonburg WWTP,Trent U,Wiarton A,Windsor A,Wroxeter
1987-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-06-18,0.0,0.0,0.0,6.0,0.0,0.0,0.8,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-06-19,0.0,0.0,12.399999999999999,4.6,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-06-20,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,6.799999999999999,4.440892098500626e-16
1987-06-21,0.0,19.0,3.4,0.0,0.0,24.2,0.0,0.0,-4.440892098500626e-16,22.199999999999996,0.0,0.0,28.4,25.4
1987-06-22,24.9,42.6,1.4,0.0,4.0,7.0,0.0,0.0,-4.440892098500626e-16,6.0,5.1,10.8,0.20000000000000018,37.4
1987-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.2,4.440892098500626e-16
1987-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-06-25,0.0,0.0,1.6,0.6000000000000001,3.4,8.2,0.0,12.8,0.8,9.499999999999998,11.8,2.2,24.6,7.0
1987-06-26,7.2,25.3,0.0,1.0000000000000002,0.6000000000000001,2.0,4.0,0.20000000000000018,8.8,8.4,1.5,2.7,0.0,4.440892098500626e-16
1987-06-27,0.8,1.0,0.0,18.4,4.0,4.4,24.8,0.0,3.2,3.2,0.8999999999999999,1.2,3.0,4.4
1987-06-28,0.0,7.4,6.0,8.6,2.4,5.6,1.8,0.0,4.2,6.2,0.8,0.0,4.4,4.440892098500626e-16
1987-06-29,0.7,0.0,9.0,19.0,6.8,0.20000000000000018,17.8,6.800000000000001,15.0,0.0,1.8,12.1,15.6,4.440892098500626e-16
1987-06-30,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,22.0,4.440892098500626e-16
1987-07-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,1.6,0.20000000000000018,0.0,0.0,4.440892098500626e-16
1987-07-02,0.0,6.1,0.0,0.0,4.0,0.20000000000000018,2.0,0.3999999999999999,-4.440892098500626e-16,0.0,1.9,0.0,0.20000000000000018,4.440892098500626e-16
1987-07-03,12.400000000000002,19.4,16.6,37.7,16.4,19.0,6.2,0.0,11.0,0.0,3.2,0.0,8.4,9.100000000000001
1987-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-05,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,10.6,4.1
1987-07-06,2.9,1.4,0.0,1.6,5.0,4.4,0.0,0.0,2.0,0.0,0.0,15.0,0.0,43.6
1987-07-07,24.8,0.5999999999999999,0.0,0.6999999999999997,7.799999999999999,5.8,0.0,0.0,1.2,0.0,6.800000000000001,1.5,0.0,11.4
1987-07-08,2.6,28.6,0.0,0.0,0.8000000000000003,2.0,0.20000000000000018,0.8,-4.440892098500626e-16,0.0,0.5,0.0,0.0,5.1
1987-07-09,0.0,0.0,2.4,0.0,0.0,0.0,0.0,16.2,-4.440892098500626e-16,0.0,0.0,0.0,20.6,2.8
1987-07-10,1.2,0.0,0.0,0.0,0.0,0.0,13.2,17.199999999999996,13.000000000000002,0.0,25.2,6.2,14.0,4.440892098500626e-16
1987-07-11,0.0,0.0,0.0,9.6,0.0,0.0,0.3999999999999999,1.8,0.3999999999999999,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.20000000000000018,0.0,7.0,0.0,0.0,4.440892098500626e-16
1987-07-13,15.0,1.4,21.2,6.6,26.4,6.0,0.0,5.6,1.0,15.0,12.7,1.4,19.2,21.0
1987-07-14,16.799999999999997,18.8,0.7,3.8,1.8,6.6,16.599999999999998,0.3999999999999999,-4.440892098500626e-16,0.0,9.4,2.6,1.8,4.440892098500626e-16
1987-07-15,0.0,0.0,15.399999999999999,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,2.0,4.440892098500626e-16
1987-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-18,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1.0,6.4,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-19,6.2,25.2,0.0,6.4,23.0,23.0,0.0,24.2,3.4,0.0,5.0,10.2,0.0,26.1
1987-07-20,3.9,0.20000000000000018,0.0,1.4,0.0,0.0,1.4,0.20000000000000018,0.20000000000000018,0.0,0.3999999999999999,10.5,4.4,4.440892098500626e-16
1987-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-24,1.0,16.4,0.0,1.8,0.0,1.2000000000000002,14.6,3.4,6.6,3.6,4.4,0.2999999999999998,0.0,33.9
1987-07-25,0.0,0.0,0.0,2.4,0.0,0.20000000000000018,3.4,0.0,-4.440892098500626e-16,6.800000000000001,0.0,0.0,3.8,4.440892098500626e-16
1987-07-26,0.0,52.0,1.8,0.3999999999999999,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,1.2,4.440892098500626e-16
1987-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-07-29,0.8,0.0,0.0,0.0,7.0,3.6,0.0,0.0,-4.440892098500626e-16,0.0,1.0,0.0,0.0,4.440892098500626e-16
1987-07-30,2.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,1.2,0.0,0.0,2.8,4.440892098500626e-16
1987-07-31,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-01,0.0,0.0,28.0,0.0,0.0,0.0,0.0,10.6,-4.440892098500626e-16,0.0,0.0,0.0,12.8,10.0
1987-08-02,22.1,25.2,8.2,8.8,19.2,19.0,9.4,39.4,-4.440892098500626e-16,43.0,7.800000000000001,32.1,12.5,33.1
1987-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-04,1.6,0.0,0.0,19.2,0.0,5.8,0.5999999999999999,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-07,0.0,10.0,0.0,5.4,7.0,0.0,0.0,0.0,3.8,0.0,19.5,5.799999999999999,0.0,6.799999999999999
1987-08-08,0.0,0.0,30.4,0.0,0.0,0.5,0.0,0.0,-4.440892098500626e-16,3.6,1.2,0.0,0.3999999999999999,26.1
1987-08-09,25.5,42.2,0.8,0.0,7.6,24.4,0.0,7.4,-4.440892098500626e-16,33.6,14.0,12.8,18.3,11.5
1987-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-13,0.0,0.0,0.0,0.8000000000000003,0.0,0.0,2.8,0.0,-4.440892098500626e-16,0.0,0.0,11.0,0.0,4.440892098500626e-16
1987-08-14,0.0,0.0,0.0,2.8,0.6000000000000001,0.0,0.5999999999999999,5.8,5.4,0.0,0.0,22.2,0.0,4.440892098500626e-16
1987-08-15,0.0,0.0,0.0,50.6,0.0,0.0,0.0,0.0,9.6,0.0,0.0,8.8,0.0,4.440892098500626e-16
1987-08-16,19.8,0.0,2.4,2.0,0.0,0.0,1.0,2.2,1.8,0.0,0.0,6.9,0.0,6.2
1987-08-17,0.0,0.0,0.0,0.20000000000000018,0.20000000000000018,9.8,1.0,2.6,0.2999999999999998,3.4,2.1,0.3999999999999999,9.600000000000001,4.440892098500626e-16
1987-08-18,0.0,0.0,0.0,3.6,0.0,0.0,0.0,15.2,1.0,1.4,0.0,3.2,5.6,2.7
1987-08-19,0.0,0.0,0.0,14.0,1.4,0.0,0.0,9.799999999999999,2.8,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-21,0.0,0.0,29.0,0.0,11.0,1.8,1.4,4.6,0.3999999999999999,6.2,9.2,5.2,6.799999999999999,4.440892098500626e-16
1987-08-22,0.0,2.0,0.0,6.199999999999999,2.2,0.0,0.0,0.0,3.2,0.0,0.3999999999999999,2.7,9.8,4.440892098500626e-16
1987-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-26,0.20000000000000018,6.4,52.0,0.0,0.6000000000000001,0.0,0.0,0.0,-4.440892098500626e-16,22.199999999999996,0.0,0.0,50.0,4.440892098500626e-16
1987-08-27,0.0,5.0,6.4,0.0,0.0,0.0,0.0,1.0,-4.440892098500626e-16,1.4,0.0,0.0,8.0,4.440892098500626e-16
1987-08-28,5.0,4.2,2.0,0.0,3.8,9.0,7.4,0.0,-4.440892098500626e-16,0.8999999999999999,11.8,0.0,9.4,4.440892098500626e-16
1987-08-29,0.0,2.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-08-30,0.0,0.0,4.0,12.6,8.8,4.0,0.0,10.4,9.8,0.0,2.5,13.5,0.0,10.8
1987-08-31,8.6,3.0,0.0,0.3999999999999999,1.8,11.400000000000002,12.6,3.8,-4.440892098500626e-16,5.2,15.6,1.6,0.0,4.440892098500626e-16
1987-09-01,0.20000000000000018,0.20000000000000018,0.0,0.0,1.2,0.3999999999999999,0.20000000000000018,1.6,-4.440892098500626e-16,4.4,0.0,0.0,0.0,4.1
1987-09-02,1.0,3.2,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,1.8,4.440892098500626e-16
1987-09-03,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000018,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-07,0.0,0.0,0.5000000000000002,1.0000000000000002,0.0,4.6,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.20000000000000018,0.0,4.440892098500626e-16
1987-09-08,7.5,7.9,0.0,0.0,2.4,43.0,32.8,0.0,37.8,0.6000000000000001,19.8,0.2999999999999998,0.20000000000000018,4.440892098500626e-16
1987-09-09,0.0,0.0,0.0,1.0000000000000002,0.8000000000000003,0.0,0.20000000000000018,0.0,2.0,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,30.0,6.2
1987-09-11,2.8,3.0,0.3999999999999999,0.0,0.0,1.0,8.4,4.2,8.8,1.0,1.7,14.7,6.0,8.800000000000002
1987-09-12,1.6,0.5,14.2,0.20000000000000018,0.0,0.0,48.4,3.2,1.2,3.0,0.0,14.1,8.0,2.6
1987-09-13,4.2,0.0,0.0,0.8000000000000003,4.0,4.4,2.2,0.6000000000000001,2.2,0.5,3.4,1.9,0.0,4.440892098500626e-16
1987-09-14,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-15,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,6.6,0.0,0.0,15.999999999999998,4.440892098500626e-16
1987-09-16,0.0,0.20000000000000018,3.5,0.0,2.0,2.2,0.0,0.0,-4.440892098500626e-16,3.0,3.4,0.3999999999999999,2.2,2.4
1987-09-17,23.0,8.0,2.2,0.0,6.0,22.6,0.0,0.0,-4.440892098500626e-16,18.2,7.800000000000001,18.0,36.4,11.8
1987-09-18,8.7,11.0,1.2,0.0,0.3999999999999999,17.6,0.0,0.0,-4.440892098500626e-16,0.20000000000000018,1.6,11.7,0.6000000000000001,4.440892098500626e-16
1987-09-19,3.8,2.0,0.0,13.8,13.6,5.6,9.8,40.4,10.0,1.4,6.4,3.3,4.0,4.1
1987-09-20,2.4,0.8,8.2,17.6,4.7,6.2,4.7,14.6,2.2,7.0,7.4,19.8,0.0,12.3
1987-09-21,15.2,3.7,9.6,8.8,18.2,17.8,0.20000000000000018,2.4,13.000000000000002,8.0,4.0,2.3,1.6,4.440892098500626e-16
1987-09-22,1.4,3.4,0.8,4.6,0.20000000000000018,0.0,0.0,0.0,0.3999999999999999,1.8,0.0,0.0,0.0,4.440892098500626e-16
1987-09-23,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,2.4,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-24,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.8,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-27,4.4,0.2999999999999998,0.0,0.0,1.3,14.0,1.4,1.6,-4.440892098500626e-16,0.8,6.800000000000001,15.999999999999998,0.0,4.440892098500626e-16
1987-09-28,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,2.6,1.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-09-29,3.2,5.0,3.0,7.4,14.0,2.8,13.0,2.2,15.6,4.6,4.6,14.2,3.2,7.199999999999999
1987-09-30,3.2,2.3,5.8,3.6,6.2,4.8,5.8,3.0,-4.440892098500626e-16,0.3999999999999999,1.4,33.1,2.2,5.6
1987-10-01,0.20000000000000018,0.0,0.0,9.6,2.0,0.3999999999999999,2.2,36.6,18.4,0.8,5.6,9.6,0.20000000000000018,4.440892098500626e-16
1987-10-02,0.8999999999999999,2.0,2.6,8.4,0.3999999999999999,1.2000000000000002,1.0,7.4,6.7,7.0,1.6,6.2,0.3999999999999999,2.1
1987-10-03,0.0,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.4,0.0,4.440892098500626e-16
1987-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-05,0.0,0.5999999999999999,3.6,0.0,1.0,0.0,0.0,0.0,1.8,4.0,0.0,6.0,2.8,4.440892098500626e-16
1987-10-06,1.4,3.8,1.0,12.4,3.4,2.4,13.6,3.1,9.0,2.1,2.2,6.1,0.3999999999999999,2.4
1987-10-07,13.600000000000001,12.5,0.0,1.6,4.6,14.8,8.4,1.0,1.6,3.0,14.6,2.4,0.6000000000000001,11.2
1987-10-08,0.0,0.20000000000000018,0.0,0.3999999999999999,0.8000000000000003,0.0,0.0,0.20000000000000018,0.6000000000000001,0.0,0.20000000000000018,0.9999999999999998,0.0,1.9
1987-10-09,0.0,0.0,2.0,5.2,0.20000000000000018,0.0,0.20000000000000018,2.4,2.4,1.1,1.0,2.6,1.6,2.2
1987-10-10,0.0,1.3,5.8,0.0,0.0,0.0,0.0,0.2999999999999998,-4.440892098500626e-16,7.1,0.0,0.0,5.4,4.440892098500626e-16
1987-10-11,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.5,4.440892098500626e-16
1987-10-12,0.0,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,0.8,-4.440892098500626e-16,0.0,0.0,0.6000000000000001,0.0,4.440892098500626e-16
1987-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-16,0.0,0.0,5.2,0.8000000000000003,0.0,0.0,0.0,4.8,0.20000000000000018,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-17,6.6,5.0,0.0,3.0,4.0,4.8,1.4,36.2,2.6,4.8,9.4,2.6,5.4,11.4
1987-10-18,0.20000000000000018,0.0,0.0,1.6,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,4.440892098500626e-16
1987-10-19,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
1987-10-20,1.0,0.7,0.8,3.2,0.5,0.6000000000000001,5.6,0.8,-4.440892098500626e-16,2.0,2.4,13.9,4.6,4.440892098500626e-16
1987-10-21,0.0,6.3,0.0,0.0,1.6,0.0,0.20000000000000018,0.3999999999999999,-4.440892098500626e-16,4.6,1.6,2.9,2.2,12.6
1987-10-22,7.0,7.5,3.2,2.0,17.4,15.600000000000001,4.4,2.6,1.0,13.4,21.1,8.6,4.4,11.6
1987-10-23,0.8,0.3999999999999999,0.2999999999999998,3.2,0.0,0.0,1.6,0.0,1.0,0.0,4.0,0.0,0.0,4.440892098500626e-16
1987-10-24,11.0,9.899999999999999,15.399999999999999,9.399999999999999,17.6,8.4,11.8,9.399999999999999,10.0,14.6,9.8,14.4,11.8,18.8
1987-10-25,0.6000000000000001,0.0,0.20000000000000018,0.0,0.0,0.0,0.8,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-10-26,0.0,0.0,12.399999999999999,0.0,6.2,0.0,0.0,2.8,-4.440892098500626e-16,13.0,0.0,0.0,3.6,7.199999999999999
1987-10-27,6.4,9.8,0.3999999999999999,19.2,14.8,9.0,4.6,3.0,10.4,9.4,2.6,18.1,12.4,3.8
1987-10-28,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,13.8,0.8,0.0,0.20000000000000018,4.9,0.0,4.440892098500626e-16
1987-10-29,0.0,0.3999999999999999,0.0,0.0,2.0,0.3999999999999999,0.0,1.8,-4.440892098500626e-16,0.0,1.6,2.0,0.0,4.440892098500626e-16
1987-10-30,0.5,0.0,0.0,19.8,0.0,0.6000000000000001,5.2,1.0,3.0,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
1987-10-31,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-01,0.0,0.20000000000000018,1.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,1.6,0.0,0.0,19.2,4.440892098500626e-16
1987-11-02,0.0,0.0,1.0,1.4,4.0,4.6,1.0,2.2,1.2,2.8,5.8,3.0,0.0,8.4
1987-11-03,7.4,0.5999999999999999,0.0,7.6,6.0,3.0,2.6,7.4,10.8,0.0,3.0,17.5,0.6000000000000001,1.8
1987-11-04,0.0,0.0,0.0,8.0,8.6,0.0,3.6,4.6,5.6,0.0,7.4,6.2,0.0,3.2
1987-11-05,1.5,0.8,0.0,3.0,8.0,2.0,0.3999999999999999,11.6,2.2,10.0,1.2,3.6,0.0,9.6
1987-11-06,0.2999999999999998,1.5,0.0,2.0,22.0,4.0,2.0,7.800000000000001,2.8,2.0,7.6,2.2,0.0,4.440892098500626e-16
1987-11-07,1.4,0.0,0.8,0.0,0.0,10.400000000000002,0.0,0.0,-4.440892098500626e-16,2.8,11.6,0.0,0.8,9.8
1987-11-08,12.0,9.399999999999999,0.8,0.0,14.0,13.8,6.800000000000001,0.0,-4.440892098500626e-16,11.0,11.8,28.2,4.4,15.8
1987-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,-4.440892098500626e-16,0.0,0.0,0.0,0.3999999999999999,4.440892098500626e-16
1987-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.5,0.3999999999999999,4.440892098500626e-16
1987-11-11,0.0,0.0,0.0,0.20000000000000018,0.3999999999999999,0.20000000000000018,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-12,0.20000000000000018,0.3999999999999999,0.0,0.0,0.0,0.20000000000000018,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-13,0.6000000000000001,2.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-14,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-16,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.4,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-17,9.2,3.4,4.2,7.0,2.6,3.6,14.6,8.0,9.8,13.2,10.6,10.9,3.6,7.699999999999999
1987-11-18,3.0,0.5999999999999999,2.2,1.4,1.6,0.0,3.8,0.0,0.6000000000000001,0.0,1.6,4.0,0.3999999999999999,2.3
1987-11-19,1.0,0.0,0.0,2.2,4.4,0.0,0.0,8.999999999999998,1.2,2.4,0.3999999999999999,8.4,0.20000000000000018,8.4
1987-11-20,2.8,2.6,0.0,0.20000000000000018,0.0,0.0,0.0,1.6,-4.440892098500626e-16,4.8,0.0,2.0,0.20000000000000018,1.8
1987-11-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.4,0.0,2.8
1987-11-22,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-11-23,0.6000000000000001,0.0,0.0,7.0,1.4,0.20000000000000018,0.3999999999999999,13.6,11.2,0.2999999999999998,1.0,6.5,1.0,2.6
1987-11-24,0.3999999999999999,0.0,20.2,2.0,2.0,0.8,2.2,0.6000000000000001,1.2,6.6,2.6,0.8000000000000003,2.2,5.6
1987-11-25,39.7,39.6,24.0,0.0,32.0,36.0,30.600000000000005,0.0,-4.440892098500626e-16,43.8,35.0,22.3,42.2,31.5
1987-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.3999999999999999,0.0,4.440892098500626e-16
1987-11-27,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,2.4,4.440892098500626e-16
1987-11-28,7.2,0.0,9.4,0.0,8.0,15.600000000000001,0.3999999999999999,0.3999999999999999,-4.440892098500626e-16,16.0,15.0,0.2999999999999998,8.4,4.440892098500626e-16
1987-11-29,29.800000000000004,20.2,1.4,4.0,10.0,14.600000000000001,31.5,10.2,6.4,2.0,6.800000000000001,7.800000000000001,4.8,4.440892098500626e-16
1987-11-30,1.8,0.5999999999999999,2.6,13.2,0.3999999999999999,0.20000000000000018,0.0,21.0,27.4,0.8,1.0,6.1,0.6000000000000001,1.4
1987-12-01,0.2999999999999998,2.2,0.0,0.3999999999999999,0.0,0.0,0.20000000000000018,1.0,0.20000000000000018,3.0,0.6000000000000001,0.9999999999999998,8.0,5.2
1987-12-02,0.2999999999999998,0.5999999999999999,2.6,0.8000000000000003,0.0,0.0,0.0,14.8,1.8,1.6,0.0,3.7,0.0,4.440892098500626e-16
1987-12-03,1.8,5.2,7.599999999999999,2.0,0.0,0.6000000000000001,0.0,0.0,-4.440892098500626e-16,2.0,0.20000000000000018,0.0,8.8,4.440892098500626e-16
1987-12-04,0.0,2.4,0.0,2.4,0.0,0.0,0.20000000000000018,0.0,0.3999999999999999,0.0,0.20000000000000018,0.0,0.0,1.8
1987-12-05,0.20000000000000018,0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.6000000000000001,0.6000000000000001,4.440892098500626e-16
1987-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16
1987-12-07,0.0,0.0,1.2,0.0,0.0,2.0,0.0,0.20000000000000018,-4.440892098500626e-16,0.8,2.0,0.0,1.2,4.440892098500626e-16
1987-12-08,1.2,0.8,2.6,0.0,5.6,0.20000000000000018,1.6,3.1,0.6000000000000001,2.2,7.0,2.4,7.6,4.2
