UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
SPX,2016.52,*,SPX160617C02000000,call,June-17-16,January-05-16,2000,97.5,97.3,99.2,2140,22232,24504,0.1853,0.1835,0.187,0.5184,0.0016,-0.2459,5.3257,SPX160617C02000000
SPX,2016.52,*,SPX160617P02000000,put,June-17-16,January-05-16,2000,95.5,93.5,95.4,2308,28986,29954,0.1761,0.1743,0.1779,-0.4742,0.0017,-0.3385,5.3267,SPX160617P02000000
SPX,2016.52,*,SPX160617C02025000,call,June-17-16,January-05-16,2025,81.8,82.4,84.2,1600,4306,5754,0.1785,0.1768,0.1802,0.4763,0.0016,-0.2396,5.3281,SPX160617C02025000
SPX,2016.52,*,SPX160617P02025000,put,June-17-16,January-05-16,2025,119.1,103.3,105.5,0,11295,11295,0.1691,0.1671,0.1712,-0.5186,0.0017,-0.3319,5.3255,SPX160617P02025000
SPX,2016.52,*,SPX160617C02050000,call,June-17-16,January-05-16,2050,67.2,68.4,70.2,0,23354,23354,0.1716,0.1699,0.1733,0.4317,0.0017,-0.2298,5.2646,SPX160617C02050000
SPX,2016.52,*,SPX160617P02050000,put,June-17-16,January-05-16,2050,117,114.2,116.5,1,16573,16574,0.1619,0.1597,0.1641,-0.566,0.0018,-0.3215,5.2499,SPX160617P02050000
SPX,2016.52,*,SPX160617C02075000,call,June-17-16,January-05-16,2075,55.44,55.6,57.3,207,17554,17360,0.1648,0.1632,0.1665,0.3849,0.0017,-0.2169,5.1241,SPX160617C02075000
SPX,2016.52,*,SPX160617P02075000,put,June-17-16,January-05-16,2075,136.5,126.2,128.5,1,10697,10697,0.1544,0.1521,0.1566,-0.6163,0.0018,-0.307,5.0841,SPX160617P02075000
SPX,2016.52,*,SPX160617C02100000,call,June-17-16,January-05-16,2100,44.12,44.1,45.7,1519,30472,29785,0.1584,0.1568,0.16,0.337,0.0017,-0.2011,4.8993,SPX160617C02100000
SPX,2016.52,*,SPX160617P02100000,put,June-17-16,January-05-16,2100,142,139.6,142,1,16686,16685,0.147,0.1445,0.1495,-0.6687,0.0018,-0.2891,4.8152,SPX160617P02100000
SPX,2016.52,*,SPX160617C02125000,call,June-17-16,January-05-16,2125,30.33,34,35.4,0,7016,7016,0.1508,0.1493,0.1524,0.2867,0.0017,-0.18,4.5711,SPX160617C02125000
SPX,2016.52,*,SPX160617P02125000,put,June-17-16,January-05-16,2125,175.46,154.1,156.7,0,1302,1302,0.1389,0.1359,0.1418,-0.7234,0.0018,-0.2664,4.4234,SPX160617P02125000
SPX,2016.52,*,SPX160617C02150000,call,June-17-16,January-05-16,2150,25.4,25.3,26.6,8,23519,23517,0.1442,0.1426,0.1457,0.2376,0.0016,-0.1576,4.1539,SPX160617C02150000
SPX,2016.52,*,SPX160617P02150000,put,June-17-16,January-05-16,2150,177.5,170.2,172.9,15,2953,2938,0.1306,0.1271,0.134,-0.7785,0.0016,-0.2403,3.9032,SPX160617P02150000
SPX,2016.52,*,SPX160617C02175000,call,June-17-16,January-05-16,2175,15.9,18.1,19.3,0,10567,10567,0.1378,0.1361,0.1394,0.1905,0.0015,-0.1335,3.6538,SPX160617C02175000
SPX,2016.52,*,SPX160617P02175000,put,June-17-16,January-05-16,2175,166.3,187.6,190.9,0,530,530,0.1216,0.1165,0.1267,-0.8334,0.0015,-0.211,3.2439,SPX160617P02175000
SPX,2016.52,*,SPX160617C02200000,call,June-17-16,January-05-16,2200,12.6,12.4,13.5,258,30776,30222,0.1319,0.1301,0.1336,0.1473,0.0013,-0.1091,3.0984,SPX160617C02200000
SPX,2016.52,*,SPX160617P02200000,put,June-17-16,January-05-16,2200,216,206.9,210.2,34,180,214,0.1117,0.1049,0.1184,-0.8858,0.0012,-0.1798,2.4549,SPX160617P02200000
SPX,2016.52,*,SPX160617C02225000,call,June-17-16,January-05-16,2225,7.9,8.2,9.2,0,4453,4453,0.1271,0.1253,0.129,0.1107,0.0011,-0.0869,2.5423,SPX160617C02225000
SPX,2016.52,*,SPX160617P02225000,put,June-17-16,January-05-16,2225,215,227.2,230.9,0,140,140,0.0956,0.0821,0.109,-0.9417,0.0008,-0.1423,1.3802,SPX160617P02225000
SPX,2016.52,*,SPX160617C02250000,call,June-17-16,January-05-16,2250,5.42,5.2,6.1,1046,12775,13636,0.1218,0.1196,0.1241,0.0784,0.0009,-0.065,1.9713,SPX160617C02250000
SPX,2016.52,*,SPX160617P02250000,put,June-17-16,January-05-16,2250,273,249.2,252.8,0,1340,1340,0.0733,0,0.0957,-0.9829,0.0002,-0.1133,0.3077,SPX160617P02250000
SPX,2016.52,*,SPX160617C02275000,call,June-17-16,January-05-16,2275,3.55,3.4,4,41,6256,6255,0.119,0.117,0.1209,0.0559,0.0007,-0.0492,1.5167,SPX160617C02275000
SPX,2016.52,*,SPX160617P02275000,put,June-17-16,January-05-16,2275,344.1,271.8,275.5,0,114,114,0.0448,0,0,-0.9913,0,-0.1073,0.0005,SPX160617P02275000
SPX,2016.52,*,SPX160617C02300000,call,June-17-16,January-05-16,2300,2.2,2,2.25,43,30540,30519,0.1145,0.1134,0.1157,0.0362,0.0005,-0.0336,1.0696,SPX160617C02300000
SPX,2016.52,*,SPX160617P02300000,put,June-17-16,January-05-16,2300,316.8,295.5,299.1,0,2058,2058,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02300000
SPX,2016.52,*,SPX160617C02325000,call,June-17-16,January-05-16,2325,1.45,1.1,1.4,12,7034,7034,0.1116,0.1091,0.1141,0.0233,0.0004,-0.0228,0.741,SPX160617C02325000
SPX,2016.52,*,SPX160617P02325000,put,June-17-16,January-05-16,2325,0,319.4,323.2,0,0,0,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02325000
SPX,2016.52,*,SPX160617C02350000,call,June-17-16,January-05-16,2350,0.9,0.55,1,8,8126,8134,0.1097,0.1054,0.114,0.0149,0.0003,-0.0155,0.5087,SPX160617C02350000
SPX,2016.52,*,SPX160617P02350000,put,June-17-16,January-05-16,2350,303.5,343.8,347.6,0,2010,2010,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02350000
SPX,2016.52,*,SPX160617C02375000,call,June-17-16,January-05-16,2375,0.6,0.25,0.65,0,1270,1270,0.1074,0.1011,0.1137,0.009,0.0002,-0.0098,0.3267,SPX160617C02375000
SPX,2016.52,*,SPX160617P02375000,put,June-17-16,January-05-16,2375,384.55,368.3,372.2,0,10,10,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02375000
SPX,2016.52,*,SPX160617C02400000,call,June-17-16,January-05-16,2400,0.4,0.35,0.6,71,6089,6090,0.1145,0.1105,0.1186,0.0093,0.0002,-0.0109,0.3386,SPX160617C02400000
SPX,2016.52,*,SPX160617P02400000,put,June-17-16,January-05-16,2400,405.9,393,396.9,0,14,14,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02400000
SPX,2016.52,*,SPX160617C02425000,call,June-17-16,January-05-16,2425,0.5,0,0.6,0,2364,2364,0.1148,0,0.1244,0.0066,0.0001,-0.008,0.2477,SPX160617C02425000
SPX,2016.52,*,SPX160617P02425000,put,June-17-16,January-05-16,2425,430.4,417.8,421.9,0,17,17,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02425000
SPX,2016.52,*,SPX160617C02450000,call,June-17-16,January-05-16,2450,0.6,0,0.55,0,926,926,0.1188,0,0.1279,0.0058,0.0001,-0.0075,0.2225,SPX160617C02450000
SPX,2016.52,*,SPX160617P02450000,put,June-17-16,January-05-16,2450,0,442.6,446.5,0,0,0,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02450000
SPX,2016.52,*,SPX160617C02500000,call,June-17-16,January-05-16,2500,0.4,0,0.45,0,6878,6878,0.1275,0,0.1357,0.0049,0.0001,-0.0069,0.1913,SPX160617C02500000
SPX,2016.52,*,SPX160617P02500000,put,June-17-16,January-05-16,2500,460,492.3,496.2,0,2628,2628,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02500000
SPX,2016.52,*,SPX160617C02800000,call,June-17-16,January-05-16,2800,0.15,0,0.35,0,1195,1195,0.1765,0,0.1895,0.0026,0,-0.0055,0.1072,SPX160617C02800000
SPX,2016.52,*,SPX160617P02800000,put,June-17-16,January-05-16,2800,759.05,790.9,795,0,0,0,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P02800000
SPX,2016.52,*,SPX160617C03000000,call,June-17-16,January-05-16,3000,0.45,0,0.3,0,18,18,0.2057,0,0.2191,0.002,0,-0.0051,0.0839,SPX160617C03000000
SPX,2016.52,*,SPX160617P03000000,put,June-17-16,January-05-16,3000,979.23,990.1,994.5,0,1,1,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P03000000
SPX,2016.52,*,SPX160617C03500000,call,June-17-16,January-05-16,3500,0.1,0,0.2,0,1,1,0.265,0,0.281,0.0011,0,-0.0038,0.0477,SPX160617C03500000
SPX,2016.52,*,SPX160617P03500000,put,June-17-16,January-05-16,3500,1445,1487.8,1492.7,0,34,34,0.01,0,0,-0.9913,0,-0.1073,0,SPX160617P03500000
SPX,2016.52,*,SPX160916C00300000,call,September-16-16,January-05-16,300,1671.8,1683.5,1689,0,4,4,0.068,0,0,0.9873,0,0.1001,0,SPX160916C00300000
SPX,2016.52,*,SPX160916P00300000,put,September-16-16,January-05-16,300,0.15,0.05,0.2,0,210,210,0.7231,0.6828,0.7634,-0.0003,0,-0.0026,0.018,SPX160916P00300000
SPX,2016.52,*,SPX160916C00400000,call,September-16-16,January-05-16,400,1652.4,1584.3,1589.7,0,1,1,0.068,0,0,0.9873,0,0.1001,0,SPX160916C00400000
SPX,2016.52,*,SPX160916P00400000,put,September-16-16,January-05-16,400,0.1,0,0.5,0,0,0,0.6576,0,0.7063,-0.0007,0,-0.0052,0.0399,SPX160916P00400000
SPX,2016.52,*,SPX160916C00500000,call,September-16-16,January-05-16,500,0,1485.1,1490.4,0,0,0,0.068,0,0,0.9873,0,0.1001,0,SPX160916C00500000
SPX,2016.52,*,SPX160916P00500000,put,September-16-16,January-05-16,500,0.2,0,0.6,0,12,12,0.5853,0,0.6214,-0.001,0,-0.0069,0.0591,SPX160916P00500000
SPX,2016.52,*,SPX160916C00550000,call,September-16-16,January-05-16,550,0,1435.5,1440.7,0,0,0,0.068,0,0,0.9873,0,0.1001,0,SPX160916C00550000
SPX,2016.52,*,SPX160916P00550000,put,September-16-16,January-05-16,550,0,0,0.7,0,0,0,0.5519,0,0.5893,-0.0012,0,-0.0076,0.0688,SPX160916P00550000
SPX,2016.52,*,SPX160916C00600000,call,September-16-16,January-05-16,600,0,1385.9,1391.1,0,0,0,0.068,0,0.4875,0.9873,0,0.1001,0,SPX160916C00600000
SPX,2016.52,*,SPX160916P00600000,put,September-16-16,January-05-16,600,0,0,0.8,0,0,0,0.5169,0,0.5589,-0.0014,0,-0.0077,0.0747,SPX160916P00600000
SPX,2016.52,*,SPX160916C00650000,call,September-16-16,January-05-16,650,0,1336.4,1341.5,0,0,0,0.068,0,0.5069,0.9873,0,0.1001,0,SPX160916C00650000
SPX,2016.52,*,SPX160916P00650000,put,September-16-16,January-05-16,650,0.7,0,0.9,0,3,3,0.4861,0,0.5301,-0.0015,0,-0.008,0.0826,SPX160916P00650000
SPX,2016.52,*,SPX160916C00700000,call,September-16-16,January-05-16,700,0,1286.9,1291.9,0,0,0,0.068,0,0.5029,0.9873,0,0.1001,0,SPX160916C00700000
SPX,2016.52,*,SPX160916P00700000,put,September-16-16,January-05-16,700,0.8,0.05,1,0,13,13,0.4419,0.3812,0.5026,-0.0013,0,-0.0062,0.0698,SPX160916P00700000
SPX,2016.52,*,SPX160916C00750000,call,September-16-16,January-05-16,750,0,1237.4,1242.4,0,0,0,0.1928,0,0.4947,0.9873,0,0.1001,0,SPX160916C00750000
SPX,2016.52,*,SPX160916P00750000,put,September-16-16,January-05-16,750,1,0.35,1.25,0,87,87,0.4525,0.4213,0.4837,-0.0027,0,-0.0129,0.1417,SPX160916P00750000
SPX,2016.52,*,SPX160916C00800000,call,September-16-16,January-05-16,800,0,1188,1192.9,0,0,0,0.2869,0,0.4814,0.9873,0,0.0999,0.003,SPX160916C00800000
SPX,2016.52,*,SPX160916P00800000,put,September-16-16,January-05-16,800,1.25,0.7,1.5,0,3025,3025,0.4441,0.4242,0.4639,-0.004,0,-0.0179,0.2006,SPX160916P00800000
SPX,2016.52,*,SPX160916C00850000,call,September-16-16,January-05-16,850,1141.3,1138.7,1143.5,0,35,35,0.3504,0,0.468,0.9862,0,0.0957,0.0622,SPX160916C00850000
SPX,2016.52,*,SPX160916P00850000,put,September-16-16,January-05-16,850,1.65,0.75,1.8,0,36,36,0.4231,0.4007,0.4454,-0.0048,0,-0.0199,0.2337,SPX160916P00850000
SPX,2016.52,*,SPX160916C00900000,call,September-16-16,January-05-16,900,1142.4,1089.4,1094.2,0,35,35,0.3825,0,0.4544,0.9833,0,0.0846,0.1999,SPX160916C00900000
SPX,2016.52,*,SPX160916P00900000,put,September-16-16,January-05-16,900,2.25,1.15,2.2,0,29,29,0.4118,0.3946,0.429,-0.0065,0,-0.0253,0.305,SPX160916P00900000
SPX,2016.52,*,SPX160916C00925000,call,September-16-16,January-05-16,925,1103.7,1064.8,1069.6,0,30,30,0.389,0,0.4477,0.9816,0,0.0785,0.2749,SPX160916C00925000
SPX,2016.52,*,SPX160916P00925000,put,September-16-16,January-05-16,925,2.65,1.4,2.45,0,26,26,0.4065,0.3914,0.4216,-0.0075,0,-0.0285,0.3472,SPX160916P00925000
SPX,2016.52,*,SPX160916C00950000,call,September-16-16,January-05-16,950,1081,1040.3,1045,0,33,33,0.3901,0,0.4412,0.9799,0,0.0731,0.342,SPX160916C00950000
SPX,2016.52,*,SPX160916P00950000,put,September-16-16,January-05-16,950,3.1,1.65,2.7,0,28,28,0.4003,0.3868,0.4138,-0.0085,0,-0.0315,0.3892,SPX160916P00950000
SPX,2016.52,*,SPX160916C00975000,call,September-16-16,January-05-16,975,1018.9,1015.7,1020.5,0,23,23,0.3833,0,0.4349,0.979,0,0.0706,0.3801,SPX160916C00975000
SPX,2016.52,*,SPX160916P00975000,put,September-16-16,January-05-16,975,3.5,1.95,3,0,29,29,0.3947,0.3827,0.4068,-0.0097,0,-0.035,0.4378,SPX160916P00975000
SPX,2016.52,*,SPX160916C01000000,call,September-16-16,January-05-16,1000,1000.1,991.2,995.9,0,250,250,0.3629,0.2992,0.4267,0.9797,0,0.0743,0.3509,SPX160916C01000000
SPX,2016.52,*,SPX160916P01000000,put,September-16-16,January-05-16,1000,2.75,2.25,3.3,0,1290,1290,0.3885,0.3776,0.3993,-0.011,0,-0.0383,0.4865,SPX160916P01000000
SPX,2016.52,*,SPX160916C01025000,call,September-16-16,January-05-16,1025,1005.8,966.8,971.4,0,9,9,0.3721,0.3246,0.4195,0.9765,0,0.064,0.4785,SPX160916C01025000
SPX,2016.52,*,SPX160916P01025000,put,September-16-16,January-05-16,1025,4.3,2.6,3.7,0,32,32,0.383,0.3729,0.3932,-0.0125,0.0001,-0.0422,0.5441,SPX160916P01025000
SPX,2016.52,*,SPX160916C01050000,call,September-16-16,January-05-16,1050,983.2,942.3,947,0,3,3,0.3725,0.3318,0.4132,0.974,0.0001,0.0568,0.5725,SPX160916C01050000
SPX,2016.52,*,SPX160916P01050000,put,September-16-16,January-05-16,1050,3,3.1,4.1,1000,1010,1609,0.3783,0.3701,0.3865,-0.0143,0.0001,-0.0469,0.6106,SPX160916P01050000
SPX,2016.52,*,SPX160916C01075000,call,September-16-16,January-05-16,1075,921.7,918,922.6,0,5,5,0.3723,0.3382,0.4063,0.9713,0.0001,0.0492,0.6736,SPX160916C01075000
SPX,2016.52,*,SPX160916P01075000,put,September-16-16,January-05-16,1075,3.9,3.4,4.5,1,17,18,0.3712,0.3629,0.3794,-0.0158,0.0001,-0.0502,0.6659,SPX160916P01075000
SPX,2016.52,*,SPX160916C01100000,call,September-16-16,January-05-16,1100,948.6,893.6,898.2,0,5,5,0.3689,0.3387,0.3991,0.9688,0.0001,0.043,0.7615,SPX160916C01100000
SPX,2016.52,*,SPX160916P01100000,put,September-16-16,January-05-16,1100,4.4,3.9,5,1,4000,4000,0.3659,0.3584,0.3733,-0.0178,0.0001,-0.0549,0.7383,SPX160916P01100000
SPX,2016.52,*,SPX160916C01125000,call,September-16-16,January-05-16,1125,0,869.3,873.7,0,0,0,0.3648,0.3389,0.3907,0.9662,0.0001,0.037,0.8499,SPX160916C01125000
SPX,2016.52,*,SPX160916P01125000,put,September-16-16,January-05-16,1125,5.4,4.4,5.5,0,5,5,0.36,0.3532,0.3667,-0.0199,0.0001,-0.0594,0.8112,SPX160916P01125000
SPX,2016.52,*,SPX160916C01150000,call,September-16-16,January-05-16,1150,0,845.1,849.6,0,0,0,0.3624,0.3393,0.3855,0.9629,0.0001,0.0292,0.9608,SPX160916C01150000
SPX,2016.52,*,SPX160916P01150000,put,September-16-16,January-05-16,1150,5.6,5,6.1,1,513,513,0.3547,0.3486,0.3608,-0.0224,0.0001,-0.0646,0.8944,SPX160916P01150000
SPX,2016.52,*,SPX160916C01175000,call,September-16-16,January-05-16,1175,752.2,821.2,825.4,0,1,1,0.3596,0.3403,0.379,0.9594,0.0001,0.0211,1.0767,SPX160916C01175000
SPX,2016.52,*,SPX160916P01175000,put,September-16-16,January-05-16,1175,6,5.6,6.7,1,183,184,0.3489,0.3433,0.3545,-0.0249,0.0001,-0.0696,0.9782,SPX160916P01175000
SPX,2016.52,*,SPX160916C01200000,call,September-16-16,January-05-16,1200,0,796.8,801.2,0,0,0,0.3533,0.3346,0.3721,0.9565,0.0001,0.0159,1.1669,SPX160916C01200000
SPX,2016.52,*,SPX160916P01200000,put,September-16-16,January-05-16,1200,7,6.3,7.4,2,2883,2883,0.3435,0.3384,0.3486,-0.0278,0.0001,-0.0752,1.0717,SPX160916P01200000
SPX,2016.52,*,SPX160916C01225000,call,September-16-16,January-05-16,1225,794.5,773,777,0,3,3,0.3493,0.3338,0.3648,0.9527,0.0001,0.0083,1.2856,SPX160916C01225000
SPX,2016.52,*,SPX160916P01225000,put,September-16-16,January-05-16,1225,7.3,7.1,8.2,0,151,151,0.3384,0.3337,0.3431,-0.031,0.0001,-0.0813,1.1746,SPX160916P01225000
SPX,2016.52,*,SPX160916C01250000,call,September-16-16,January-05-16,1250,772,748.8,752.9,0,3,3,0.3432,0.3285,0.358,0.9492,0.0001,0.0025,1.3897,SPX160916C01250000
SPX,2016.52,*,SPX160916P01250000,put,September-16-16,January-05-16,1250,9,7.9,9,1000,902,1901,0.3328,0.3285,0.3371,-0.0344,0.0001,-0.0871,1.278,SPX160916P01250000
SPX,2016.52,*,SPX160916C01275000,call,September-16-16,January-05-16,1275,657.7,725.1,729.2,0,1,1,0.3398,0.3264,0.3532,0.9445,0.0002,-0.0063,1.5284,SPX160916C01275000
SPX,2016.52,*,SPX160916P01275000,put,September-16-16,January-05-16,1275,9,8.8,9.9,0,758,758,0.3274,0.3235,0.3313,-0.0381,0.0001,-0.0934,1.391,SPX160916P01275000
SPX,2016.52,*,SPX160916C01300000,call,September-16-16,January-05-16,1300,756.5,701.3,705.3,0,2,2,0.335,0.3225,0.3475,0.9398,0.0002,-0.0141,1.6607,SPX160916C01300000
SPX,2016.52,*,SPX160916P01300000,put,September-16-16,January-05-16,1300,12.5,9.8,10.9,0,1502,1502,0.3221,0.3185,0.3258,-0.0422,0.0002,-0.1,1.5117,SPX160916P01300000
SPX,2016.52,*,SPX160916C01325000,call,September-16-16,January-05-16,1325,736.1,677.3,681.6,0,2,2,0.3291,0.3167,0.3414,0.9353,0.0002,-0.0207,1.7858,SPX160916C01325000
SPX,2016.52,*,SPX160916P01325000,put,September-16-16,January-05-16,1325,14.4,10.9,12,0,12,12,0.317,0.3136,0.3203,-0.0467,0.0002,-0.107,1.6406,SPX160916P01325000
SPX,2016.52,*,SPX160916C01350000,call,September-16-16,January-05-16,1350,675.8,653.9,657.9,0,2,2,0.3248,0.3147,0.335,0.9296,0.0002,-0.0296,1.9386,SPX160916C01350000
SPX,2016.52,*,SPX160916P01350000,put,September-16-16,January-05-16,1350,15.1,12,13.2,0,1401,1401,0.3116,0.3082,0.3149,-0.0516,0.0002,-0.1139,1.7742,SPX160916P01350000
SPX,2016.52,*,SPX160916C01375000,call,September-16-16,January-05-16,1375,0,630.1,634.3,0,0,0,0.3186,0.3086,0.3286,0.9244,0.0002,-0.0362,2.0735,SPX160916C01375000
SPX,2016.52,*,SPX160916P01375000,put,September-16-16,January-05-16,1375,16.6,13.3,14.5,0,22,22,0.3064,0.3033,0.3095,-0.0569,0.0002,-0.1213,1.918,SPX160916P01375000
SPX,2016.52,*,SPX160916C01400000,call,September-16-16,January-05-16,1400,619,606.7,610.8,0,4000,4000,0.3132,0.304,0.3223,0.9184,0.0003,-0.0439,2.2251,SPX160916C01400000
SPX,2016.52,*,SPX160916P01400000,put,September-16-16,January-05-16,1400,18.2,14.7,15.9,0,8108,8108,0.3012,0.2983,0.3041,-0.0627,0.0002,-0.1289,2.0691,SPX160916P01400000
SPX,2016.52,*,SPX160916C01425000,call,September-16-16,January-05-16,1425,0,583.4,587.5,0,0,0,0.3079,0.2993,0.3164,0.9119,0.0003,-0.0519,2.3855,SPX160916C01425000
SPX,2016.52,*,SPX160916P01425000,put,September-16-16,January-05-16,1425,20.3,16.1,17.4,0,3,3,0.2957,0.2928,0.2987,-0.0688,0.0003,-0.1363,2.2238,SPX160916P01425000
SPX,2016.52,*,SPX160916C01450000,call,September-16-16,January-05-16,1450,0,560.2,564.2,0,0,0,0.3023,0.2945,0.3101,0.905,0.0003,-0.0598,2.5493,SPX160916C01450000
SPX,2016.52,*,SPX160916P01450000,put,September-16-16,January-05-16,1450,21.8,17.7,19.1,0,1074,1074,0.2906,0.2877,0.2936,-0.0757,0.0003,-0.1443,2.3916,SPX160916P01450000
SPX,2016.52,*,SPX160916C01475000,call,September-16-16,January-05-16,1475,0,537.2,541.2,0,0,0,0.2971,0.2898,0.3044,0.8972,0.0003,-0.0683,2.7259,SPX160916C01475000
SPX,2016.52,*,SPX160916P01475000,put,September-16-16,January-05-16,1475,20,19.5,20.8,0,2003,2003,0.2853,0.2828,0.2878,-0.083,0.0003,-0.1522,2.5642,SPX160916P01475000
SPX,2016.52,*,SPX160916C01500000,call,September-16-16,January-05-16,1500,509.9,514.3,518.2,0,0,0,0.2916,0.2849,0.2983,0.8891,0.0004,-0.0764,2.9047,SPX160916C01500000
SPX,2016.52,*,SPX160916P01500000,put,September-16-16,January-05-16,1500,25.85,21.4,22.8,0,2807,2807,0.2802,0.2777,0.2828,-0.091,0.0003,-0.1606,2.7474,SPX160916P01500000
SPX,2016.52,*,SPX160916C01525000,call,September-16-16,January-05-16,1525,0,491.8,495.5,0,0,0,0.2868,0.2808,0.2927,0.88,0.0004,-0.0855,3.0988,SPX160916C01525000
SPX,2016.52,*,SPX160916P01525000,put,September-16-16,January-05-16,1525,27.5,23.5,24.9,0,364,364,0.2751,0.2727,0.2775,-0.0997,0.0004,-0.169,2.9381,SPX160916P01525000
SPX,2016.52,*,SPX160916C01550000,call,September-16-16,January-05-16,1550,483.3,469.1,472.7,0,4000,4000,0.2812,0.2754,0.2871,0.8705,0.0004,-0.0937,3.2906,SPX160916C01550000
SPX,2016.52,*,SPX160916P01550000,put,September-16-16,January-05-16,1550,31,25.8,27.2,0,7538,7538,0.27,0.2678,0.2723,-0.1092,0.0004,-0.1776,3.1374,SPX160916P01550000
SPX,2016.52,*,SPX160916C01575000,call,September-16-16,January-05-16,1575,437.1,446.7,450.5,0,1,1,0.2762,0.2708,0.2815,0.8601,0.0004,-0.1025,3.4942,SPX160916C01575000
SPX,2016.52,*,SPX160916P01575000,put,September-16-16,January-05-16,1575,27.5,28.2,29.7,0,4527,4527,0.2649,0.2626,0.2671,-0.1194,0.0004,-0.1861,3.3421,SPX160916P01575000
SPX,2016.52,*,SPX160916C01600000,call,September-16-16,January-05-16,1600,436.32,424.6,428.3,0,6,6,0.2706,0.2656,0.2756,0.8492,0.0005,-0.1106,3.6976,SPX160916C01600000
SPX,2016.52,*,SPX160916P01600000,put,September-16-16,January-05-16,1600,35.8,30.9,32.4,0,8703,8713,0.2598,0.2577,0.2619,-0.1305,0.0005,-0.1948,3.5555,SPX160916P01600000
SPX,2016.52,*,SPX160916C01625000,call,September-16-16,January-05-16,1625,395.3,402.7,406.3,0,1,1,0.2648,0.2599,0.2698,0.8375,0.0005,-0.1184,3.9042,SPX160916C01625000
SPX,2016.52,*,SPX160916P01625000,put,September-16-16,January-05-16,1625,36.5,33.8,35.4,10,2463,2463,0.2548,0.2527,0.2569,-0.1425,0.0005,-0.2036,3.776,SPX160916P01625000
SPX,2016.52,*,SPX160916C01650000,call,September-16-16,January-05-16,1650,430,381,384.6,0,2,2,0.2601,0.2557,0.2644,0.8243,0.0006,-0.1274,4.127,SPX160916C01650000
SPX,2016.52,*,SPX160916P01650000,put,September-16-16,January-05-16,1650,42.84,36.8,38.5,0,9027,9027,0.2495,0.2474,0.2517,-0.1553,0.0006,-0.2119,3.9979,SPX160916P01650000
SPX,2016.52,*,SPX160916C01675000,call,September-16-16,January-05-16,1675,0,359.9,363.2,0,0,0,0.2555,0.2517,0.2593,0.8099,0.0006,-0.1367,4.3557,SPX160916C01675000
SPX,2016.52,*,SPX160916P01675000,put,September-16-16,January-05-16,1675,42.8,40.3,41.9,1275,2086,1770,0.2445,0.2426,0.2464,-0.1692,0.0006,-0.2204,4.2278,SPX160916P01675000
SPX,2016.52,*,SPX160916C01700000,call,September-16-16,January-05-16,1700,293.6,338.6,342,0,1,1,0.2505,0.2468,0.2542,0.7949,0.0006,-0.145,4.5805,SPX160916C01700000
SPX,2016.52,*,SPX160916P01700000,put,September-16-16,January-05-16,1700,50.6,43.9,45.7,0,4324,4324,0.2394,0.2374,0.2414,-0.1843,0.0007,-0.2286,4.4602,SPX160916P01700000
SPX,2016.52,*,SPX160916C01725000,call,September-16-16,January-05-16,1725,0,317.8,321.2,0,0,0,0.2444,0.2408,0.2479,0.7795,0.0007,-0.1514,4.7958,SPX160916C01725000
SPX,2016.52,*,SPX160916P01725000,put,September-16-16,January-05-16,1725,49.5,48,49.7,0,1391,1391,0.2344,0.2326,0.2362,-0.2005,0.0007,-0.2367,4.6957,SPX160916P01725000
SPX,2016.52,*,SPX160916C01750000,call,September-16-16,January-05-16,1750,311.78,297.6,300.7,0,6,6,0.2394,0.2363,0.2425,0.7621,0.0007,-0.1591,5.0223,SPX160916C01750000
SPX,2016.52,*,SPX160916P01750000,put,September-16-16,January-05-16,1750,53.5,52.3,54.1,4,5883,5886,0.2293,0.2274,0.2311,-0.218,0.0008,-0.2443,4.9307,SPX160916P01750000
SPX,2016.52,*,SPX160916C01775000,call,September-16-16,January-05-16,1775,239.5,277.3,280.5,0,2,2,0.2344,0.2319,0.237,0.7436,0.0008,-0.1664,5.2456,SPX160916C01775000
SPX,2016.52,*,SPX160916P01775000,put,September-16-16,January-05-16,1775,64.6,57,58.8,0,2749,2749,0.2241,0.2224,0.2259,-0.2367,0.0008,-0.2515,5.1637,SPX160916P01775000
SPX,2016.52,*,SPX160916C01800000,call,September-16-16,January-05-16,1800,253.74,257.6,260.7,2,3,3,0.2294,0.2264,0.2323,0.7238,0.0008,-0.173,5.4631,SPX160916C01800000
SPX,2016.52,*,SPX160916P01800000,put,September-16-16,January-05-16,1800,67.5,62,64,1396,6975,8264,0.219,0.2172,0.2209,-0.2569,0.0009,-0.2582,5.3927,SPX160916P01800000
